pkoakwood,nativity
5642,"San Antonio, Texas"
5643,Unknown
5649,"Travis County, Texas"
5654,"Austin, Texas"
5655,"Austin, Texas"
5656,"Austin, Texas"
5659,"Austin, Texas"
5665,Unknown
5669,Unknown
5675,"Austin, Texas"
5676,"Austin, Texas"
5677,Unknown
5678,Unknown
5680,"Austin, Texas"
5684,"Austin, Texas"
5689,"Austin, Texas"
5691,Unknown
5692,"Austin, Texas"
5693,"Lincoln County, North Carolina"
5696,"Austin, Texas"
5697,Unknown
5698,"Fort Worth, Texas"
5700,"Austin, Texas"
5702,"Austin, Texas"
5706,"Austin, Texas"
5707,"Austin, Texas"
5709,"Austin, Texas"
5710,Unknown
5711,"Austin, Texas"
5714,"Austin, Texas"
5715,"Austin, Texas"
5716,"Austin, Texas"
5717,"Austin, Texas"
5718,"Polk County, Texas"
5719,"Austin, Texas"
5721,"Austin, Texas"
5722,Unknown
5723,"Austin, Texas"
5725,"Austin, Texas"
5727,"Austin, Texas"
5730,"Austin, Texas"
5731,Unknown
5733,"Austin, Texas"
5734,South Carolina
5737,Unknown
5738,"Austin, Texas"
5739,"Austin, Texas"
5740,Unknown
5741,"Austin, Texas"
5743,"Austin, Texas"
5744,"Austin, Texas"
5745,"Hays County, Texas"
5746,"Austin, Texas"
5748,"Austin, Texas"
5749,"San Antonio, Texas"
5750,"Travis County, Texas"
5751,Unknown
5752,"Austin, Texas"
5754,"Austin, Texas"
5755,Unknown
5756,"Austin, Texas"
5757,"Austin, Texas"
5759,"Austin, Texas"
5761,"Austin, Texas"
5762,Unknown
5763,"Austin, Texas"
5764,Unknown
5765,Unknown
5766,Unknown
5767,"Austin, Texas"
5770,Unknown
5772,"Travis County, Texas"
5774,Unknown
5776,"Austin, Texas"
5778,"Austin, Texas"
5779,Unknown
5782,"Austin, Texas"
5783,"Austin, Texas"
5784,Unknown
5785,"Waco, Texas"
5787,Unknown
5788,"Austin, Texas"
5789,Unknown
5791,"Austin, Texas"
5792,Tennessee
5796,Georgia
5798,Unknown
5799,"Travis County, Texas"
5800,Unknown
5801,Unknown
5803,Unknown
5805,East Texas
5809,Unknown
5811,Unknown
5812,"Austin, Texas"
5813,"Austin, Texas"
5816,Unknown
5817,"Austin, Texas"
5818,"Austin, Texas"
5819,"Austin, Texas"
5821,Unknown
5823,Missouri
5824,Mexico
5826,South Carolina
5828,"Austin, Texas"
5829,Unknown
5830,Unknown
5832,"Austin, Texas"
5833,Unknown
5834,"Austin, Texas"
5836,Unknown
5838,Unknown
5839,"Austin, Texas"
5840,Unknown
5841,"Austin, Texas"
5843,Unknown
5846,Unknown
5848,"Austin, Texas"
5849,"Austin, Texas"
5851,Unknown
5852,"Travis County, Texas"
5853,Unknown
5854,"Austin, Texas"
5855,"Austin, Texas"
5856,Unknown
5857,"Austin, Texas"
5858,"Austin, Texas"
5860,Unknown
5861,"Austin, Texas"
5863,"Austin, Texas"
5865,"Austin, Texas"
5867,"Travis County, Texas"
5868,Gibraltar
5871,"Austin, Texas"
5876,"Austin, Texas"
5877,Unknown
5879,"Austin, Texas"
5883,"Austin, Texas"
5884,Unknown
5885,"Travis County, Texas"
5886,Unknown
5887,"Austin, Texas"
5888,Unknown
5889,"Austin, Texas"
5890,"Travis County, Texas"
5891,Unknown
5892,Unknown
5893,"Austin, Texas"
5894,Unknown
5895,Unknown
5896,"Austin, Texas"
5901,Unknown
5902,"Austin, Texas"
5903,Unknown
5905,Unknown
5906,"Austin, Texas"
5908,"Austin, Texas"
5909,"Austin, Texas"
5910,Unknown
5912,"Austin, Texas"
5913,Unknown
5916,"Austin, Texas"
5917,"Austin, Texas"
5918,"Austin, Texas"
5921,Unknown
5922,"Austin, Texas"
5926,Unknown
5927,Unknown
5929,"Austin, Texas"
5931,"Austin, Texas"
5932,"Austin, Texas"
5934,"Austin, Texas"
5936,"Austin, Texas"
5938,Unknown
5939,"Austin, Texas"
5940,"Austin, Texas"
5941,Unknown
5942,Unknown
5947,Unknown
5948,Unknown
5949,Unknown
5950,"Austin, Texas"
5952,Unknown
5953,"Austin, Texas"
5956,Unknown
5957,Unknown
5958,America
5960,Unknown
5961,"Austin, Texas"
5962,"Austin, Texas"
5963,"Austin, Texas"
5966,"Austin, Texas"
5967,"Austin, Texas"
5969,"Austin, Texas"
5970,"Austin, Texas"
5971,Unknown
5972,"Austin, Texas"
5974,Unknown
5976,"Austin, Texas"
5977,"Waller County, Texas"
5979,"Austin, Texas"
5981,"Austin, Texas"
5982,"Austin, Texas"
5985,Missouri
5986,"Austin, Texas"
5991,Unknown
5993,Unknown
5994,"Austin, Texas"
5995,"Austin, Texas"
5996,Unknown
5997,Unknown
5999,Unknown
6002,"Austin, Texas"
6005,"Austin, Texas"
6006,Unknown
6007,Unknown
6008,Unknown
6010,"Austin, Texas"
6011,"Bastrop, Texas"
6012,Unknown
6013,Unknown
6014,Unknown
6016,"Austin, Texas"
6017,"Austin, Texas"
6018,Unknown
6020,"Austin, Texas"
6021,"Austin, Texas"
6023,Unknown
6025,"Austin, Texas"
6026,"Austin, Texas"
6028,"Austin, Texas"
6029,"Austin, Texas"
6030,"Austin, Texas"
6031,"Austin, Texas"
6032,"Burnet County, Texas"
6034,Unknown
6036,Mexico
6037,Unknown
6038,"Austin, Texas"
6040,"Austin, Texas"
6043,Unknown
6044,"Austin, Texas"
6045,"Austin, Texas"
6046,"Travis County, Texas"
6048,Unknown
6049,Unknown
6050,Unknown
6051,Unknown
6052,"Austin, Texas"
6055,"Austin, Texas"
6056,Unknown
6057,Unknown
6060,Unknown
6061,Unknown
6062,Unknown
6063,"Austin, Texas"
6065,Unknown
6067,Unknown
6068,Unknown
6069,Unknown
6070,"Austin, Texas"
6071,Unknown
6072,"Austin, Texas"
6073,Unknown
6074,Unknown
6075,Unknown
6080,"Austin, Texas"
6081,"Austin, Texas"
6083,Unknown
6084,"Austin, Texas"
6085,Unknown
6086,Unknown
6088,"Austin, Texas"
6091,Unknown
6092,Unknown
6093,Unknown
6094,"Austin, Texas"
6095,"Austin, Texas"
6096,"Austin, Texas"
6100,"Austin, Texas"
6103,"Austin, Texas"
6104,"Austin, Texas"
6105,Unknown
6106,"Austin, Texas"
6107,"Austin, Texas"
6108,Unknown
6111,"Travis County, Texas"
6112,"Lynchburg, Virginia"
6113,Madison County
6114,"Austin, Texas"
6115,Unknown
6117,Unknown
6118,"Austin, Texas"
6119,"Austin, Texas"
6120,"Austin, Texas"
6121,Unknown
6122,"Austin, Texas"
6126,Unknown
6128,Unknown
6129,"Austin, Texas"
6131,"Austin, Texas"
6132,"Travis County, Texas"
6133,Unknown
6134,"Austin, Texas"
6138,"Austin, Texas"
6139,Unknown
6140,"Austin, Texas"
6141,"Austin, Texas"
6142,Unknown
6143,Unknown
6144,Unknown
6145,Unknown
6146,"Erie, Pennsylvania"
6147,"Austin, Texas"
6149,Unknown
6153,Unknown
6154,"Austin, Texas"
6156,Unknown
6157,Unknown
6158,"La Grange, Texas"
6159,"Austin, Texas"
6160,"Austin, Texas"
6161,"Austin, Texas"
6162,"Austin, Texas"
6163,Unknown
6164,Unknown
6165,Unknown
6166,"Travis County, Texas"
6167,Unknown
6168,"Austin, Texas"
6169,Unknown
6170,"Nashville, Tennessee"
6172,Unknown
6173,"Austin, Texas"
6174,"Travis County, Texas"
6175,"Austin, Texas"
6176,"Austin, Texas"
6180,"Austin, Texas"
6182,"Travis County, Texas"
6183,Unknown
6184,Unknown
6185,Unknown
6186,"Austin, Texas"
6188,Unknown
6189,"Austin, Texas"
6190,"Jasper County, Texas"
6193,Unknown
6194,Unknown
6197,"Fort Worth, Texas"
6198,Unknown
6200,"Austin, Texas"
6202,Unknown
6203,"Abbeville, South Carolina"
6208,"Bastrop, Texas"
6210,South Carolina
6211,Unknown
6212,"Leesburg, Louisiana"
6213,Unknown
6217,"Austin, Texas"
6222,"Austin, Texas"
6223,"Austin, Texas"
6224,"Memphis, Tennessee"
6226,"Austin, Texas"
6227,"Travis County, Texas"
6228,"Austin, Texas"
6230,Unknown
6231,Unknown
6232,"Travis County, Texas"
6233,"Austin, Texas"
6234,Unknown
6235,"Austin, Texas"
6236,"Caldwell County, Texas"
6237,"Austin, Texas"
6238,Unknown
6239,"Austin, Texas"
6240,Unknown
6241,Unknown
6242,Unknown
6243,"Austin, Texas"
6244,Unknown
6246,Unknown
6247,Unknown
6248,"Houston, Texas"
6249,Unknown
6251,Unknown
6252,Unknown
6253,Unknown
6254,Unknown
6255,Unknown
6256,"Austin, Texas"
6259,Kentucky
6260,"Burnet County, Texas"
6261,Unknown
6262,Unknown
6264,Germany
6265,"Austin, Texas"
6266,"Austin, Texas"
6267,"Austin, Texas"
6268,New Jersey
6269,Mississippi
6270,Mississippi
6272,Unknown
6273,Unknown
6274,"Clayton, Mississippi"
6276,"Austin, Texas"
6278,"Austin, Texas"
6279,Unknown
6281,Unknown
6283,"Austin, Texas"
6287,"Austin, Texas"
6288,"Austin, Texas"
6289,Unknown
6290,Unknown
6291,Unknown
6293,"Bastrop, Texas"
6295,"Austin, Texas"
6296,"Brenham, Texas"
6297,Unknown
6298,"Travis County, Texas"
6301,"Austin, Texas"
6304,"Travis County, Texas"
6305,"Austin, Texas"
6307,"Bastrop, Texas"
6308,"Travis County, Texas"
6311,"Austin, Texas"
6312,Unknown
6313,"Austin, Texas"
6314,"Austin, Texas"
6315,"Austin, Texas"
6317,"Austin, Texas"
6319,"Travis County, Texas"
6320,"Austin, Texas"
6321,"Austin, Texas"
6323,Germany
6324,"Austin, Texas"
6326,"Manor, Texas"
6327,"Bedford County, Tennessee"
6328,"Austin, Texas"
6329,Unknown
6331,"Austin, Texas"
6333,Unknown
6335,"Travis County, Texas"
6337,"Baldwin County, Tennessee"
6341,"Georgetown, Texas"
6342,Unknown
6343,Unknown
6344,Unknown
6346,"Travis County, Texas"
6347,"Austin, Texas"
6350,Unknown
6351,"Austin, Texas"
6353,Unknown
6354,"Travis County, Texas"
6355,"Austin, Texas"
6356,"Austin, Texas"
6357,"Austin, Texas"
6358,"Travis County, Texas"
6359,"Austin, Texas"
6360,"Austin, Texas"
6361,Unknown
6362,"Austin, Texas"
6363,"Bastrop, Texas"
6364,Unknown
6365,Unknown
6366,Unknown
6369,"Austin, Texas"
6370,"Austin, Texas"
6373,"Taylor, Texas"
6374,"Austin, Texas"
6375,"Austin, Texas"
6380,Unknown
6382,"Austin, Texas"
6384,Unknown
6389,"Austin, Texas"
6390,"Georgetown, Texas"
6391,"Austin, Texas"
6392,"Austin, Texas"
6393,Unknown
6394,Unknown
6395,"Austin, Texas"
6396,"Austin, Texas"
6397,"Austin, Texas"
6398,"Austin, Texas"
6399,"Austin, Texas"
6400,Fayette County
6401,"Austin, Texas"
6402,"Austin, Texas"
6403,"Austin, Texas"
6405,"Austin, Texas"
6406,"Austin, Texas"
6407,"Austin, Texas"
6408,"Austin, Texas"
6409,"Travis County, Texas"
6410,Unknown
6411,Unknown
6412,"Austin, Texas"
6413,"Austin, Texas"
6415,"Austin, Texas"
6416,Unknown
6417,"Travis County, Texas"
6418,"Austin, Texas"
6420,Unknown
6421,"Austin, Texas"
6423,"Austin, Texas"
6424,"Austin, Texas"
6425,"Travis County, Texas"
6426,Unknown
6427,"Austin, Texas"
6428,"Fayette County, Texas"
6429,"Austin, Texas"
6430,"Travis County, Texas"
6431,"Austin, Texas"
6434,"Austin, Texas"
6435,"Austin, Texas"
6436,"Austin, Texas"
6437,"Washington, Texas"
6440,"Austin, Texas"
6441,"Austin, Texas"
6442,Unknown
6445,"Austin, Texas"
6446,Unknown
6447,Unknown
6448,Unknown
6449,"Austin, Texas"
6450,Unknown
6451,"Austin, Texas"
6452,"Travis County, Texas"
6454,"Austin, Texas"
6456,Unknown
6457,Unknown
6458,Unknown
6459,"Travis County, Texas"
6460,Unknown
6462,Unknown
6463,"Austin, Texas"
6465,"Travis County, Texas"
6466,Unknown
6467,Unknown
6468,Unknown
6469,"Austin, Texas"
6470,"Austin, Texas"
6472,Unknown
6473,"Austin, Texas"
6475,"Harrison County, Texas"
6476,"Austin, Texas"
6479,Unknown
6481,"Austin, Texas"
6482,Unknown
6483,Unknown
6484,"Austin, Texas"
6485,Unknown
6488,Unknown
6489,"Austin, Texas"
6491,Unknown
6492,"Austin, Texas"
6493,"Galveston, Texas"
6494,"Austin, Texas"
6498,"Austin, Texas"
6501,"Austin, Texas"
6502,Unknown
6503,"Austin, Texas"
6504,"Frankfort, Kentucky"
6506,"Austin, Texas"
6507,"Charleston, South Carolina"
6508,"Austin, Texas"
6509,"Austin, Texas"
6510,"Austin, Texas"
6511,"Austin, Texas"
6517,"Austin, Texas"
6518,"Austin, Texas"
6520,Unknown
6521,"New Orleans, Louisiana"
6522,Unknown
6524,"Austin, Texas"
6526,Illinois
6529,"Travis County, Texas"
6530,Unknown
6531,Unknown
6534,South Carolina
6536,Unknown
6537,"Austin, Texas"
6540,"Austin, Texas"
6542,"Austin, Texas"
6545,"Travis County, Texas"
6546,"Harrison County, Texas"
6547,"Austin, Texas"
6548,"Georgetown, Texas"
6549,Unknown
6550,"Hempstead, Texas"
6555,"Austin, Texas"
6558,"Austin, Texas"
6559,"Austin, Texas"
6561,North Carolina
6563,Unknown
6564,"Calvert, Texas"
6567,Unknown
6569,Germany
6570,"Travis County, Texas"
6571,Unknown
6575,Unknown
6579,"Halifax, Virginia"
6582,Unknown
6583,"Harrison County, Texas"
6584,Unknown
6585,Unknown
6586,Unknown
6588,Unknown
6589,"Austin, Texas"
6594,"Austin, Texas"
6596,Unknown
6597,Unknown
6598,Unknown
6601,Unknown
6602,Unknown
6603,"Austin, Texas"
6604,"Austin, Texas"
6606,"Austin, Texas"
6607,"Richmond, Virginia"
6608,Unknown
6610,"Austin, Texas"
6611,Unknown
6613,Washington County
6614,"Austin, Texas"
6616,Unknown
6617,Unknown
6618,New York
6619,"Austin, Texas"
6620,"Austin, Texas"
6621,"Austin, Texas"
6622,Unknown
6624,Connecticut
6625,Unknown
6626,"Mobile, Alabama"
6627,Louisiana
6629,"Austin, Texas"
6630,"Austin, Texas"
6632,Unknown
6633,Unknown
6634,"Austin, Texas"
6636,"Austin, Texas"
6655,"Austin, Texas"
6658,Unknown
6659,Mississippi
6661,"Fayette County, Texas"
6662,Unknown
6663,"Travis County, Texas"
6664,"Austin, Texas"
6666,Unknown
6667,"Austin, Texas"
6668,"Austin, Texas"
6669,Arkansas
6670,"Austin, Texas"
6671,"Austin, Texas"
6672,"Austin, Texas"
6674,"Lee County, Texas"
6676,Unknown
6677,Mississippi
6678,"Austin, Texas"
6679,"San Marcos, Texas"
6680,Tennessee
6682,"Austin, Texas"
6683,"Austin, Texas"
6685,"Austin, Texas"
6686,"Washington County, Texas"
6688,"Austin, Texas"
6689,"Austin, Texas"
6690,"Austin, Texas"
6691,"Travis County, Texas"
6693,"Austin, Texas"
6694,"Austin, Texas"
6699,Louisiana
6700,"Austin, Texas"
6702,Unknown
6704,"Austin, Texas"
6705,"Austin, Texas"
6706,"Austin, Texas"
6708,New York
6711,"Austin, Texas"
6712,"Austin, Texas"
6714,"Austin, Texas"
6715,"Austin, Texas"
6717,"Austin, Texas"
6718,"Austin, Texas"
6719,Unknown
6720,Unknown
6722,"Austin, Texas"
6725,"Galveston, Texas"
6726,Unknown
6730,Indiana
6731,"Austin, Texas"
6735,"Austin, Texas"
6738,Unknown
6740,"Austin, Texas"
6741,"Austin, Texas"
6744,"Austin, Texas"
6745,Decker Travis County
6746,Unknown
6750,Unknown
6751,Unknown
6753,"Austin, Texas"
6754,"Austin, Texas"
6755,Unknown
6757,"Austin, Texas"
6758,"Austin, Texas"
6759,"Austin, Texas"
6760,"Austin, Texas"
6763,Unknown
6767,Unknown
6768,"Austin, Texas"
6769,Unknown
6771,"Burnet County, Texas"
6772,"Austin, Texas"
6773,"Austin, Texas"
6774,"Austin, Texas"
6775,"Austin, Texas"
6776,Unknown
6777,"Austin, Texas"
6778,"Austin, Texas"
6779,Unknown
6780,Unknown
6782,"Austin, Texas"
6784,"Austin, Texas"
6785,Unknown
6786,"Austin, Texas"
6787,Unknown
6788,"Austin, Texas"
6789,"Austin, Texas"
6790,"Austin, Texas"
6791,"Bastrop, Texas"
6793,"Austin, Texas"
6794,"Travis County, Texas"
6795,"Austin, Texas"
6798,"Austin, Texas"
6800,"Austin, Texas"
6803,Fayette County
6804,"Austin, Texas"
6805,"Austin, Texas"
6806,Unknown
6807,"Williamson County, Texas"
6808,Unknown
6811,"Austin, Texas"
6812,"Austin, Texas"
6813,"Austin, Texas"
6814,"Austin, Texas"
6815,Washington County
6816,Unknown
6817,"Austin, Texas"
6818,Unknown
6819,"Austin, Texas"
6821,"Austin, Texas"
6824,"Austin, Texas"
6825,Unknown
6826,"Austin, Texas"
6828,"Austin, Texas"
6829,Unknown
6830,"Austin, Texas"
6831,"Austin, Texas"
6833,"Austin, Texas"
6837,"Austin, Texas"
6840,"Austin, Texas"
6842,"Austin, Texas"
6843,"Austin, Texas"
6846,Washington County
6851,"Austin, Texas"
6852,"Travis County, Texas"
6853,"Austin, Texas"
6854,"Austin, Texas"
6861,Unknown
6864,"Austin, Texas"
6865,"Austin, Texas"
6867,"Austin, Texas"
6868,Unknown
6869,"Austin, Texas"
6871,"Austin, Texas"
6872,United States
6873,"Austin, Texas"
6875,"Austin, Texas"
6878,Unknown
6879,"Austin, Texas"
6880,United States
6881,"Austin, Texas"
6883,Unknown
6884,United States
6885,"Austin, Texas"
6886,Unknown
6888,Unknown
6889,"Austin, Texas"
6890,"Austin, Texas"
6891,"Austin, Texas"
6892,Unknown
6893,"Austin, Texas"
6896,Unknown
6899,"Austin, Texas"
6900,"Austin, Texas"
6901,"Austin, Texas"
6905,Unknown
6908,"Austin, Texas"
6910,Unknown
6912,"Austin, Texas"
6913,"Houston, Texas"
6914,Unknown
6916,Unknown
6917,"Austin, Texas"
6918,"Austin, Texas"
6922,"Austin, Texas"
6924,"Austin, Texas"
6925,"Austin, Texas"
6926,United States
6928,"Austin, Texas"
6931,"Austin, Texas"
6932,Unknown
6933,Unknown
6934,"Austin, Texas"
6935,"San Antonio, Texas"
6936,"Scottville, Texas"
6938,"Austin, Texas"
6942,"Austin, Texas"
6946,"Austin, Texas"
6949,"Austin, Texas"
6952,"Austin, Texas"
6955,"Austin, Texas"
6956,"Austin, Texas"
6958,"Austin, Texas"
6961,"Austin, Texas"
6964,"Austin, Texas"
6965,"Austin, Texas"
6967,"Austin, Texas"
6968,"Austin, Texas"
6969,"Austin, Texas"
6970,"Austin, Texas"
6971,"Austin, Texas"
6972,"Austin, Texas"
6974,"Austin, Texas"
6975,"Austin, Texas"
6978,"Austin, Texas"
6979,"Robertson County, Texas"
6980,"Austin, Texas"
6981,"Georgetown, Texas"
6982,"Gonzales, Texas"
6984,"Dallas, Texas"
6985,"Austin, Texas"
6987,"Travis County, Texas"
6988,"Austin, Texas"
6990,"Austin, Texas"
6995,"Austin, Texas"
6996,"Austin, Texas"
6997,"Austin, Texas"
7003,"Austin, Texas"
7005,"Travis County, Texas"
7010,"Austin, Texas"
7011,"Austin, Texas"
7012,"Travis County, Texas"
7013,"Austin, Texas"
7014,United States
7016,"Austin, Texas"
7017,"Austin, Texas"
7018,"Austin, Texas"
7021,"Austin, Texas"
7023,"Austin, Texas"
7024,"Austin, Texas"
7026,"Austin, Texas"
7033,"Austin, Texas"
7034,"Austin, Texas"
7035,"Austin, Texas"
7040,"Calvert, Texas"
7042,"Austin, Texas"
7043,"Austin, Texas"
7044,"Austin, Texas"
7046,North Carolina
7049,"Austin, Texas"
7052,"Austin, Texas"
7053,"Austin, Texas"
7054,"Austin, Texas"
7055,"Austin, Texas"
7058,"Austin, Texas"
7059,"Austin, Texas"
7060,"Austin, Texas"
7063,"Travis County, Texas"
7065,"Austin, Texas"
7066,"Travis County, Texas"
7068,"Galveston, Texas"
7070,"Austin, Texas"
7071,Unknown
7072,"Austin, Texas"
7073,"Austin, Texas"
7075,"Austin, Texas"
7076,"Waller County, Texas"
7079,"Austin, Texas"
7080,"Austin, Texas"
7081,"Mobile, Alabama"
7083,"San Antonio, Texas"
7085,"Austin, Texas"
7088,"Austin, Texas"
7091,Unknown
7092,"Austin, Texas"
7094,Unknown
7097,"Austin, Texas"
7099,"Austin, Texas"
7100,"Austin, Texas"
7101,"Austin, Texas"
7104,"Austin, Texas"
7106,"Austin, Texas"
7110,"Austin, Texas"
7113,Unknown
7114,"Pittsburgh, Pennsylvania"
7115,"Austin, Texas"
7116,"Austin, Texas"
7122,"Austin, Texas"
7124,"Austin, Texas"
7126,"Austin, Texas"
7127,"Austin, Texas"
7128,Unknown
7130,"Austin, Texas"
7131,"Austin, Texas"
7132,"Travis County, Texas"
7134,"Austin, Texas"
7135,Unknown
7138,"Austin, Texas"
7139,"Austin, Texas"
7140,"Austin, Texas"
7141,"Austin, Texas"
7142,Unknown
7143,Unknown
7144,Unknown
7146,"Austin, Texas"
7149,"Austin, Texas"
7153,Unknown
7155,"Austin, Texas"
7156,Unknown
7157,Unknown
7159,"Austin, Texas"
7162,"Austin, Texas"
7163,"Austin, Texas"
7175,"Travis County, Texas"
7180,"Austin, Texas"
7181,Unknown
7184,Unknown
7185,Unknown
7186,"Austin, Texas"
7192,"Austin, Texas"
7195,"Austin, Texas"
7197,"Austin, Texas"
7201,"Austin, Texas"
7202,"Austin, Texas"
7206,Unknown
7207,Tennessee
7212,"Austin, Texas"
7214,"Austin, Texas"
7216,Tennessee
7222,"Austin, Texas"
7224,Unknown
7225,"Austin, Texas"
7232,Unknown
7235,"Austin, Texas"
7238,"Austin, Texas"
7243,"Austin, Texas"
7244,"Austin, Texas"
7246,"Austin, Texas"
7247,"Austin, Texas"
7250,"Travis County, Texas"
7254,"Austin, Texas"
7255,"New Braunfels, Texas"
7257,"Austin, Texas"
7258,Mississippi
7264,"Austin, Texas"
7269,"Austin, Texas"
7270,"Austin, Texas"
7272,"Austin, Texas"
7278,"Austin, Texas"
7281,"Taylor, Texas"
7284,"Austin, Texas"
7291,Tennessee
7293,"Austin, Texas"
7297,Austin State Hospital
7300,"Austin, Texas"
7301,"Austin, Texas"
7303,"Austin, Texas"
7305,"Austin, Texas"
7307,"Austin, Texas"
7308,"Austin, Texas"
7309,"Austin, Texas"
7311,"Austin, Texas"
7312,Missouri
7316,"Austin, Texas"
7317,"Austin, Texas"
7320,"Austin, Texas"
7321,"Bastrop, Texas"
7324,"Austin, Texas"
7325,Texas
7326,"Austin, Texas"
7327,"Bastrop, Texas"
7329,Mississippi
7331,"Austin, Texas"
7334,"Austin, Texas"
7335,"Austin, Texas"
7336,"Austin, Texas"
7337,"Austin, Texas"
7338,"Austin, Texas"
7345,"Austin, Texas"
7349,"Austin, Texas"
7350,"Bremond, Texas"
7352,"Austin, Texas"
7353,"Austin, Texas"
7359,"Austin, Texas"
7361,"Austin, Texas"
7362,"Austin, Texas"
7363,"Austin, Texas"
7367,"Austin, Texas"
7368,"Austin, Texas"
7371,"Austin, Texas"
7372,"Austin, Texas"
7373,Arkansas
7374,"Austin, Texas"
7375,"Austin, Texas"
7379,"Austin, Texas"
7380,"Austin, Texas"
7381,United States
7386,"Austin, Texas"
7387,"Austin, Texas"
7388,"Austin, Texas"
7389,"Austin, Texas"
7391,"Austin, Texas"
7392,"Austin, Texas"
7393,"Austin, Texas"
7407,"Austin, Texas"
7409,"Austin, Texas"
7411,"Austin, Texas"
7412,"Austin, Texas"
7413,"Austin, Texas"
7418,"Austin, Texas"
7419,"Travis County, Texas"
7423,United States
7427,"Austin, Texas"
7429,United States
7432,"Austin, Texas"
7433,"Austin, Texas"
7441,"Austin, Texas"
7442,"Round Rock, Texas"
7448,"Austin, Texas"
7449,United States
7453,"Austin, Texas"
7459,United States
7465,"Austin, Texas"
7467,Unknown
7469,United States
7470,"Austin, Texas"
7471,"Austin, Texas"
7474,"Austin, Texas"
7475,Washington County
7477,"Austin, Texas"
7478,"Austin, Texas"
7479,"Austin, Texas"
7480,"Austin, Texas"
7481,"Austin, Texas"
7482,Unknown
7484,"Austin, Texas"
7485,"Austin, Texas"
7486,"Austin, Texas"
7491,"Williamson County, Texas"
7493,"Austin, Texas"
7494,"Austin, Texas"
7496,"Austin, Texas"
7504,United States
7505,"Austin, Texas"
7507,"Austin, Texas"
7510,"Austin, Texas"
7515,"Austin, Texas"
7518,"Austin, Texas"
7524,"Austin, Texas"
7525,"Austin, Texas"
7527,"Austin, Texas"
7529,"Austin, Texas"
7532,United States
7534,"Austin, Texas"
7535,"Travis County, Texas"
7537,"Austin, Texas"
7538,"Austin, Texas"
7539,"Austin, Texas"
7540,"Austin, Texas"
7542,"Round Rock, Texas"
7544,"Austin, Texas"
7546,United States
7547,"Austin, Texas"
7548,"Austin, Texas"
7552,"Austin, Texas"
7553,"Austin, Texas"
7555,"Austin, Texas"
7558,United States
7560,"Austin, Texas"
7561,"Austin, Texas"
7563,United States
7566,"Bell County, Texas"
7567,"Austin, Texas"
7569,"Austin, Texas"
7570,"Harrison County, Texas"
7573,"Travis County, Texas"
7576,United States
7578,"Austin, Texas"
7580,"Austin, Texas"
7582,"Austin, Texas"
7584,"Austin, Texas"
7585,"Austin, Texas"
7586,"Houston, Texas"
7587,"Austin, Texas"
7588,"Austin, Texas"
7589,"Austin, Texas"
7593,"Austin, Texas"
7594,"Austin, Texas"
7598,"Austin, Texas"
7599,"Austin, Texas"
7600,"Austin, Texas"
7602,"Austin, Texas"
7603,"Austin, Texas"
7607,"Austin, Texas"
7608,"Austin, Texas"
7609,"Austin, Texas"
7610,"Austin, Texas"
7611,"Austin, Texas"
7613,"Austin, Texas"
7615,"Austin, Texas"
7617,"Austin, Texas"
7618,"Travis County, Texas"
7620,"Austin, Texas"
7623,"Austin, Texas"
7625,"Austin, Texas"
7626,"Travis County, Texas"
7632,"Austin, Texas"
7634,"Taylor, Texas"
7639,"Austin, Texas"
7640,"Austin, Texas"
7644,"Austin, Texas"
7648,"Austin, Texas"
7650,"Austin, Texas"
7653,"Elgin, Texas"
7656,"Austin, Texas"
7658,"Austin, Texas"
7661,"Elgin, Texas"
7666,"Austin, Texas"
7667,"Austin, Texas"
7668,"Austin, Texas"
7669,United States
7672,"Austin, Texas"
7678,"Austin, Texas"
7679,Mississippi
7682,"Washington, D.C."
7688,"Rockport, Texas"
7689,"Austin, Texas"
7690,"Austin, Texas"
7695,"Austin, Texas"
7700,"Travis County, Texas"
7704,"Calvert, Texas"
7706,"Austin, Texas"
7707,"Austin, Texas"
7710,South Carolina
7711,"Austin, Texas"
7712,"Austin, Texas"
7713,"Austin, Texas"
7718,"Austin, Texas"
7721,"Austin, Texas"
7724,"Austin, Texas"
7725,"New Orleans, Louisiana"
7726,"Archer County, Texas"
7727,"Austin, Texas"
7728,"Austin, Texas"
7730,"Austin, Texas"
7735,"Austin, Texas"
7736,"Austin, Texas"
7738,"Austin, Texas"
7739,"Austin, Texas"
7742,"Austin, Texas"
7743,"Taylor, Texas"
7745,"Austin, Texas"
7750,"Boerne, Texas"
7752,"Austin, Texas"
7753,"Austin, Texas"
7754,"Austin, Texas"
7761,"Waco, Texas"
7764,"Liberty County, Texas"
7765,"Upson County, Georgia"
7768,"Travis County, Texas"
7769,"Austin, Texas"
7770,"Austin, Texas"
7771,"Austin, Texas"
7773,"Austin, Texas"
7774,"Austin, Texas"
7776,"Austin, Texas"
7777,"Dallas, Texas"
7778,"Austin, Texas"
7784,"Austin, Texas"
7789,"Austin, Texas"
7790,"Austin, Texas"
7794,"La Grange, Texas"
7804,"Austin, Texas"
7806,"Austin, Texas"
7810,"Austin, Texas"
7814,"Austin, Texas"
7817,"Austin, Texas"
7823,"Austin, Texas"
7833,"Austin, Texas"
7845,"Austin, Texas"
7848,"Austin, Texas"
